Age,Number of Dependents,Population,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,CLTV,Churn,Gender_Male,Under 30_Yes,Senior Citizen_Yes,Married_Yes,Dependents_Yes,Referred a Friend_Yes,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Phone Service_Yes,Multiple Lines_Yes,Internet Type_DSL,Internet Type_Fiber Optic,Online Security_Yes,Online Backup_Yes,Device Protection Plan_Yes,Premium Tech Support_Yes,Streaming TV_Yes,Streaming Movies_Yes,Streaming Music_Yes,Unlimited Data_Yes,Contract_One Year,Contract_Two Year,Paperless Billing_Yes,Payment Method_Credit Card,Payment Method_Mailed Check
59,3,30580,0,66,29.5,76,75.1,5013.0,0.0,0,1947.0,6960.0,4,6123,0,True,False,False,True,True,False,False,False,False,False,True,False,True,False,True,True,True,True,True,False,False,True,True,False,True,False,False
49,2,19611,5,58,40.74,17,91.55,5511.65,0.0,0,2362.92,7874.57,3,6423,0,False,False,False,True,True,True,True,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False
25,0,592,0,71,28.4,76,113.15,7993.3,0.0,0,2016.4,10009.7,3,4955,0,False,True,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False
47,1,264,5,69,14.48,19,59.1,4134.7,0.0,0,999.12,5133.82,4,5846,0,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False,True,True,True,False,False,False,True,True,False,False,False,False
21,0,20993,2,53,42.18,53,91.15,4862.5,0.0,150,2235.54,7248.04,5,6439,0,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False
58,0,5654,9,19,10.68,23,96.8,1743.05,0.0,0,202.92,1945.97,5,3249,0,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,True,False,False,True,False,False
64,0,1237,0,72,10.87,16,103.65,7634.8,0.0,0,782.64,8417.44,5,6088,0,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,True,False,True,True,True,True,False,True,True,False,False
35,0,632,0,59,49.48,9,54.15,3116.15,0.0,0,2919.32,6035.469999999999,3,4293,0,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
23,0,282,4,49,33.93,27,99.25,4920.8,0.0,0,1662.57,6583.37,3,4995,0,True,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False,True,True,True,True,True,True,True,False,True,True,False
59,0,614,6,55,24.93,17,94.75,5276.1,0.0,0,1371.15,6647.25,4,6021,0,False,False,False,True,False,True,True,False,False,False,True,False,False,True,True,False,False,False,True,True,True,True,True,False,True,False,False
56,1,404,4,72,5.81,29,114.05,8289.2,0.0,0,418.32,8707.52,4,6254,0,True,False,False,True,True,True,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False
40,2,452,5,72,9.72,15,80.85,5824.75,0.0,10,699.84,6534.59,4,6317,0,False,False,False,True,True,True,False,False,False,False,True,True,False,False,True,True,True,True,False,True,True,False,False,True,False,False,False
25,0,76,0,61,38.78,42,118.6,7365.7,0.0,0,2365.58,9731.28,3,5536,0,False,True,False,False,False,False,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,False
43,3,17782,5,72,6.95,57,104.9,7559.55,0.0,0,500.4,8059.95,4,5169,0,True,False,False,True,True,True,False,False,False,False,True,False,False,True,True,False,True,True,True,True,True,True,False,True,True,True,False
35,0,28318,0,22,11.46,16,83.05,1799.3,0.0,0,252.12,2051.42,4,5357,0,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False
56,2,1902,1,7,9.1,28,48.8,349.8,0.0,0,63.7,413.5,4,4785,0,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
49,0,830,7,4,10.13,3,65.6,250.1,0.0,0,40.52,290.62,4,4552,0,True,False,False,True,False,True,False,False,False,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False
20,0,405,5,51,6.89,41,83.85,4307.1,0.0,0,351.39,4658.490000000001,3,5703,0,True,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,False
45,0,5096,0,2,25.56,6,79.55,151.75,0.0,0,51.12,202.87,4,5965,0,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
27,1,104,1,61,26.7,30,59.8,3641.5,0.0,100,1628.7,5370.2,3,5381,0,False,True,False,True,True,True,True,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
33,0,1177,0,52,38.93,8,49.75,2535.55,0.0,0,2024.36,4559.91,3,6334,0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False
27,0,231,1,64,4.01,71,108.5,6880.85,0.0,0,256.64,7137.490000000001,3,4576,0,True,True,False,True,False,True,True,False,False,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False
47,0,946,1,62,33.7,15,60.15,3753.2,0.0,0,2089.4,5842.6,5,4404,0,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,False,True,True,True,False
27,0,385,0,1,23.04,82,44.55,44.55,0.0,0,23.04,67.59,5,5825,0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
31,3,957,0,4,0.0,52,57.2,223.75,0.0,0,0.0,223.75,3,2421,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,False,True,True,True,True,False,False,True,True,False
57,0,858,0,4,38.96,10,55.5,227.35,0.0,0,155.84,383.19,4,2328,0,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
49,0,942,0,2,22.56,15,100.2,198.5,0.0,10,45.12,253.62,3,4855,0,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,False,True,True,True,False,False,False,False,False,False
60,0,58198,4,59,16.39,14,94.75,5597.65,0.0,0,967.01,6564.66,3,5238,0,False,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,False,False,True,False,False,True,False,False,True,False,False
41,0,62784,10,18,45.92,17,44.35,768.05,0.0,0,826.5600000000001,1594.61,3,2935,0,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
22,2,45025,8,17,44.9,47,74.55,1215.8,0.0,0,763.3,1979.1,3,4451,0,False,True,False,True,True,True,False,False,True,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False,True,False
55,0,30852,10,47,14.14,28,73.6,3522.65,0.0,0,664.58,4187.2300000000005,4,4795,0,True,False,False,True,False,True,True,False,False,False,True,False,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False
51,2,30596,10,19,9.47,13,50.1,910.45,0.0,120,179.93,1210.38,5,5749,0,True,False,False,True,True,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
23,0,46984,0,7,0.0,48,24.35,150.85,0.0,0,0.0,150.85,4,4665,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False
27,0,38415,0,42,22.08,26,59.65,2536.55,0.0,0,927.36,3463.91,3,3048,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False
47,0,49431,0,12,21.93,16,79.55,958.25,0.0,0,263.16,1221.41,3,3445,0,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False
32,0,20408,0,34,45.28,27,65.0,2157.5,0.0,0,1539.52,3697.02,5,5567,0,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
51,3,11355,3,23,5.7,30,81.85,1810.85,0.0,0,131.1,1941.95,4,5939,0,False,False,False,True,True,True,False,False,True,False,True,True,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False
52,0,9960,0,12,34.73,6,89.15,1057.55,0.0,70,416.76,1544.31,5,4041,0,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False
45,0,18693,0,20,45.39,24,78.8,1641.3,0.0,0,907.8,2549.1,3,2317,0,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
32,3,19630,7,20,42.06,23,96.8,1826.7,0.0,0,841.2,2667.9,4,3222,0,True,False,False,True,True,True,False,False,True,False,True,True,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False
53,0,24979,1,22,49.66,3,104.6,2180.55,0.0,0,1092.52,3273.07,3,2429,0,True,False,False,True,False,True,False,False,True,False,True,False,False,True,True,True,False,True,True,True,True,True,False,False,True,False,False
63,0,41263,0,35,13.14,6,80.05,2835.9,0.0,0,459.9,3295.8,5,3999,0,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
43,0,37322,0,39,8.69,24,73.15,2730.85,0.0,0,338.91,3069.76,5,3271,0,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
58,2,11264,0,18,34.07,28,45.65,747.2,0.0,40,613.26,1400.46,5,4403,0,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
30,2,37527,1,16,49.85,69,79.95,1267.95,0.0,0,797.6,2065.55,4,3855,0,False,False,False,True,True,True,False,False,True,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False
45,0,30779,0,68,17.41,27,54.45,3674.95,0.0,0,1183.88,4858.83,4,6309,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,True,True,False
46,1,28680,1,72,24.9,19,84.7,5893.9,0.0,0,1792.8,7686.7,4,6375,0,False,False,False,True,True,True,False,False,False,False,True,True,True,False,True,False,True,True,True,True,True,True,False,True,False,True,False
52,0,13779,0,9,7.32,11,75.85,724.65,0.0,0,65.88,790.53,5,5212,0,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
37,0,5221,0,30,10.74,13,48.8,1536.75,0.0,0,322.2,1858.95,3,4864,0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False
45,0,23559,0,18,0.0,11,35.2,607.3,0.0,50,0.0,657.3,3,5381,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False
47,2,34873,1,30,16.48,17,66.3,1923.5,0.0,0,494.4,2417.9,3,4631,0,False,False,False,True,True,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,True,True,False,False,False,False,False
32,0,37887,1,1,38.89,9,75.35,75.35,0.0,0,38.89,114.24,5,3514,0,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
52,3,67354,10,67,3.04,30,100.25,6689.0,0.0,0,203.68,6892.68,3,5588,0,False,False,False,True,True,True,False,False,False,False,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,False,False
42,0,62425,5,67,17.4,11,93.15,6368.2,0.0,90,1165.8,7624.0,4,4001,0,True,False,False,True,False,True,False,False,False,False,True,True,False,True,False,True,True,False,False,True,True,False,False,True,True,False,False
25,0,16398,0,39,0.0,26,40.6,1494.5,0.0,0,0.0,1494.5,5,4436,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False,False
49,3,24660,10,8,1.56,57,54.4,475.1,0.0,0,12.48,487.58,4,4854,0,True,False,False,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False
28,3,55306,10,71,10.11,59,86.85,6263.8,0.0,0,717.81,6981.610000000001,4,6452,0,True,True,False,True,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,False,False,False
62,0,58639,0,35,39.87,23,96.75,3403.4,0.0,130,1395.4499999999998,4928.85,3,5154,0,True,False,False,False,False,False,False,True,False,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,True,True,False
20,0,53323,5,72,23.7,85,110.15,7881.2,0.0,0,1706.4,9587.6,3,4498,0,False,True,False,True,False,True,False,False,False,False,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,False
30,1,55486,4,28,16.13,69,82.85,2320.8,0.0,0,451.64,2772.44,3,5802,0,False,False,False,True,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,False
59,2,49647,10,66,26.91,30,65.85,4097.05,0.0,0,1776.06,5873.110000000001,3,5500,0,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,False,True,False,True,False
23,2,63136,2,71,4.32,41,113.65,8166.8,0.0,0,306.72,8473.52,4,6208,0,False,True,False,True,True,True,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,False
25,0,36243,0,66,0.0,73,61.35,4193.4,0.0,130,0.0,4323.4,3,4824,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,False,False,True,True,False,False
25,0,20200,0,29,28.83,47,70.9,1964.6,0.0,0,836.0699999999999,2800.67,4,2064,0,True,True,False,False,False,False,False,True,False,False,True,True,True,False,False,True,True,False,False,True,True,True,True,False,False,True,False
37,5,41067,5,27,19.32,30,49.85,1336.15,0.0,0,521.64,1857.79,3,5580,0,False,False,False,True,True,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
42,3,23742,0,71,37.03,26,66.2,4692.55,0.0,0,2629.13,7321.68,3,4756,0,True,False,False,True,True,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,False,True,True,False,True,False,False
44,0,16910,0,66,16.39,26,104.55,6779.05,0.0,0,1081.74,7860.79,3,4494,0,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True,False,False,True,True,False,True,False,False
29,0,49242,0,28,0.0,48,30.1,810.85,0.0,0,0.0,810.85,4,2653,0,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False
46,0,40077,0,7,40.42,17,53.65,404.35,0.0,0,282.94,687.29,4,4389,0,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
24,0,46639,0,61,45.69,48,104.0,6363.45,0.0,0,2787.09,9150.54,3,4344,0,True,True,False,False,False,False,True,False,False,False,True,True,False,True,True,False,True,False,True,True,True,True,True,False,False,False,False
32,0,17846,1,57,48.0,24,70.35,4124.65,0.0,0,2736.0,6860.65,3,5779,0,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,True,False,True,True,False,False,True,False,True,True,True,False
40,2,25988,1,4,25.9,19,44.8,169.65,0.0,0,103.6,273.25,5,2114,0,True,False,False,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
36,0,40376,1,53,18.0,20,108.95,5718.2,0.0,0,954.0,6672.2,4,4163,0,False,False,False,True,False,True,True,False,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False,False
38,0,22085,0,68,0.0,28,64.35,4539.6,0.0,130,0.0,4669.6,3,4146,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True,False,False,True,False,True,False
64,2,51348,1,72,20.63,26,90.8,6397.6,0.0,0,1485.36,7882.96,4,5028,0,True,False,False,True,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,False
52,0,29387,1,68,7.87,4,84.7,5711.05,0.0,0,535.16,6246.21,3,5520,0,False,False,False,True,False,True,False,False,False,False,True,True,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False
25,2,13129,0,50,37.52,71,70.8,3478.15,0.0,0,1876.0,5354.150000000001,4,4798,0,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,False,True,True,False,True,True,False
62,0,29245,0,1,34.02,24,54.3,54.3,0.0,10,34.02,98.32,5,3259,0,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
20,2,36625,1,23,27.97,51,91.1,2198.3,0.0,0,643.31,2841.61,4,5991,0,False,True,False,True,True,True,False,False,True,False,True,True,False,False,True,True,True,True,True,True,True,True,False,True,True,True,False
32,0,45358,0,72,15.03,22,75.1,5336.35,0.0,0,1082.16,6418.51,3,6284,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
54,0,39064,7,72,12.85,24,110.15,7998.8,0.0,70,925.2,8994.0,4,5065,0,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,True,True,True,True,True,True,False,False,True,True,False,False
19,0,76890,0,51,43.79,82,111.5,5703.25,0.0,0,2233.29,7936.54,4,4363,0,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False,False
47,1,66754,2,70,5.93,19,106.5,7397.0,0.0,0,415.1,7812.1,5,6319,0,False,False,False,True,True,True,False,False,False,False,True,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,False
40,3,34716,1,59,46.1,57,111.1,6555.2,0.0,0,2719.9,9275.1,4,4952,0,True,False,False,True,True,True,True,False,False,False,True,True,False,True,True,True,False,True,True,True,True,True,False,True,True,True,False
44,1,33817,0,3,25.04,17,70.7,225.65,0.0,0,75.12,300.77,3,2584,0,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,True,False
29,2,62660,4,14,42.64,69,59.45,780.85,0.0,0,596.96,1377.81,3,5723,0,False,True,False,True,True,True,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False
58,0,45645,9,72,40.78,22,109.95,7852.4,0.0,0,2936.16,10788.56,4,6258,0,True,False,False,True,False,True,False,False,False,False,True,True,False,True,True,True,False,True,True,True,True,True,False,True,True,True,False
25,3,25135,8,72,0.0,82,38.5,2763.0,0.0,0,0.0,2763.0,4,4710,0,True,True,False,True,True,True,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,True,False,True,False,True,False
37,0,47,0,8,8.73,28,65.5,573.15,0.0,0,69.84,642.99,3,3033,0,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False
35,1,34447,5,72,17.49,12,104.45,7459.0,0.0,130,1259.28,8848.28,5,4750,0,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,True,True,False,True,True,True,False,True,False,True,True,False
19,0,69974,0,9,38.65,26,44.4,348.15,0.0,0,347.85,696.0,4,5457,0,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False
54,2,36057,2,58,5.01,23,94.35,5563.65,0.0,0,290.58,5854.23,4,4777,0,True,False,False,True,True,True,True,False,False,False,True,True,False,True,False,False,True,True,False,True,True,True,False,True,False,False,False
24,0,38041,5,40,22.2,76,105.75,4228.55,0.0,0,888.0,5116.55,4,4078,0,False,True,False,True,False,True,True,False,False,False,True,True,False,True,True,False,True,False,True,True,True,True,True,False,False,False,False
43,0,32718,0,9,34.34,6,81.15,784.45,0.0,50,309.06000000000006,1143.5100000000002,4,4544,0,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
62,0,23331,0,41,45.22,15,89.55,3729.75,0.0,0,1854.02,5583.77,3,5549,0,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,True,False,False,True,True,False,True,False,False
47,0,31622,0,55,27.65,26,64.2,3627.3,0.0,0,1520.75,5148.05,3,5151,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,False
49,0,30635,0,19,43.11,2,87.7,1725.95,0.0,0,819.09,2545.04,3,4446,0,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,True,True,True,False,True,True,False
42,0,16486,0,45,13.82,8,89.3,4192.15,0.0,0,621.9,4814.049999999999,3,5470,0,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,True,False,False,True,True,True,False,False,True,True,False
38,0,12884,0,12,13.88,8,94.55,1173.55,0.0,0,166.56,1340.11,5,5674,0,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,True,True,True,False,False,False,False,False
62,0,81,0,59,28.32,9,68.7,4070.95,0.0,150,1670.88,5891.83,3,4244,0,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,True,False,True,True,False,True,False,False,False,False
36,0,3849,0,10,1.48,25,59.65,638.95,0.0,90,14.8,743.75,3,2385,0,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False
50,1,10375,0,13,30.19,17,66.4,831.75,0.0,0,392.47,1224.22,5,3660,0,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,True,False
52,2,55277,9,46,38.45,15,56.9,2560.1,0.0,0,1768.7,4328.8,4,4258,0,True,False,False,True,True,True,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,False,True,False
36,2,47126,5,56,13.94,11,109.6,5953.0,0.0,0,780.64,6733.64,3,5012,0,False,False,False,True,True,True,True,False,False,False,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,True,False
59,2,17944,0,19,4.03,26,48.8,953.65,0.0,0,76.57000000000001,1030.22,3,3749,0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
58,0,46893,0,61,5.55,7,115.1,6993.65,0.0,0,338.55,7332.2,4,4785,0,False,False,False,False,False,False,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False
44,1,1831,6,71,0.0,19,59.7,4122.65,0.0,0,0.0,4122.65,4,6420,0,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,True,False,False,False
48,0,234,5,68,9.76,15,86.45,5762.95,0.0,150,663.68,6576.63,5,4480,0,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False
35,0,2615,0,46,0.0,18,33.7,1537.85,0.0,0,0.0,1537.85,3,3007,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,False,False,True,False
64,1,33104,1,53,28.36,17,104.05,5566.4,0.0,0,1503.08,7069.48,3,4190,0,False,False,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,False,False
59,1,14575,1,10,25.89,22,65.5,616.9,0.0,0,258.9,875.8,5,3137,0,False,False,False,True,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,True,True,False,False,True,False,False
46,0,47140,0,69,25.73,22,82.45,5555.3,15.38,0,1775.37,7315.29,3,4631,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,True,True,True,True,False,True,True,True,False
21,0,11650,5,70,0.0,46,64.55,4504.9,46.06,0,0.0,4458.839999999999,3,4858,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,False,False,False
59,0,33083,9,69,24.17,5,106.4,7251.9,3.59,0,1667.73,8916.039999999999,4,4328,0,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,True,False,True,True,True,True,True,True,False,True,True,False
38,0,68776,0,20,49.81,4,50.0,1003.05,2.81,0,996.2,1996.44,3,5741,0,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
20,3,17721,0,71,4.76,52,76.9,5522.7,0.0,0,337.96,5860.66,3,4633,0,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,True,True,True,False,False,True,False,True,True,True,False
56,0,23394,0,66,45.57,11,74.6,4798.4,0.0,0,3007.62,7806.019999999999,3,4838,0,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,True,False,True,True,True,False
45,0,2355,9,72,17.87,3,116.95,8594.4,0.0,0,1286.64,9881.04,3,5949,0,True,False,False,True,False,True,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False
24,3,7857,7,69,37.97,27,114.35,7665.8,0.0,10,2619.93,10295.73,4,6082,0,True,True,False,True,True,True,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False
25,0,22796,0,21,39.85,52,61.65,1393.6,0.0,0,836.85,2230.45,4,2926,0,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,True,True,False,False,False,True,False
58,2,471,9,66,8.39,16,59.75,3996.8,0.0,0,553.74,4550.54,3,5979,0,False,False,False,True,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False
23,2,29340,0,65,4.75,69,82.5,5215.1,0.0,40,308.75,5563.85,3,5314,0,False,True,False,True,True,False,True,False,False,False,True,True,True,False,True,True,False,True,True,True,True,False,False,True,True,False,False
49,2,291,8,16,48.71,12,90.8,1442.2,0.0,0,779.36,2221.56,3,5560,0,True,False,False,True,True,True,False,False,True,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False
54,0,12465,10,71,37.69,8,105.25,7291.75,0.0,0,2675.99,9967.74,5,6319,0,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True,True,False,True,True,False,False
28,2,48690,1,58,2.87,69,75.8,4415.75,0.0,0,166.46,4582.21,3,4292,0,False,True,False,True,True,True,True,False,False,False,True,True,True,False,True,False,True,True,True,False,False,True,False,True,False,True,False
33,0,14104,10,56,37.5,11,98.0,5270.6,0.0,0,2100.0,7370.6,3,4615,0,False,False,False,True,False,True,True,False,False,False,True,True,False,True,True,False,False,False,True,True,True,True,True,False,True,False,False
24,2,805,8,56,0.0,41,52.0,2884.9,0.0,0,0.0,2884.9,3,5845,0,True,True,False,True,True,True,True,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,True,False,True,True,False
63,0,42239,1,51,45.76,13,69.15,3649.6,0.0,110,2333.76,6093.36,4,5187,0,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
45,2,9465,7,63,0.0,16,39.35,2395.05,0.0,0,0.0,2395.05,5,5374,0,True,False,False,True,True,True,True,False,False,False,False,False,True,False,False,True,True,True,False,False,False,True,False,True,False,False,False
22,0,11024,4,48,39.25,51,105.1,5083.55,0.0,0,1884.0,6967.55,3,3109,0,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,True,True,True,True,False,False,True,True,False
40,2,443,7,54,4.33,12,86.2,4524.05,0.0,0,233.82,4757.87,3,6275,0,False,False,False,True,True,True,True,False,False,False,True,True,True,False,False,True,True,True,True,True,True,True,False,False,True,False,False
27,0,115,0,46,30.6,59,95.65,4664.2,0.0,0,1407.6,6071.8,3,4727,0,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,True,True,False,True,False,False,True,True,False,True,True,False
